group	feature	value	hypothesis	seed	model	system	nt	nt_numeric	dna_type	modifier	modifier_plot	system_short	hypothesis_short	group_short	interaction	gene	metric	level	hypothesis_short_plot
gpa_dsDNA_30nt_seed10_model_1	pDockQ2_ipSAE_15_A_C	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	A-C	NA	pDockQ2_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	LIS_ipSAE_15_A_C	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	A-C	NA	LIS_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipSAE_A_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	A-rep	NA	ipSAE	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipSAE_d0chn_A_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	A-rep	NA	ipSAE_d0chn	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipSAE_d0dom_A_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	A-rep	NA	ipSAE_d0dom	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipTM_af_ipSAE_15_A_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	A-rep	NA	ipTM_af_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipTM_d0chn_ipSAE_15_A_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	A-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	pDockQ_ipSAE_15_A_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	A-rep	NA	pDockQ_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	pDockQ2_ipSAE_15_A_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	A-rep	NA	pDockQ2_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	LIS_ipSAE_15_A_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	A-rep	NA	LIS_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipSAE_C_DNA	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-DNA	NA	ipSAE	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipSAE_d0chn_C_DNA	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-DNA	NA	ipSAE_d0chn	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipSAE_d0dom_C_DNA	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-DNA	NA	ipSAE_d0dom	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipTM_af_ipSAE_15_C_DNA	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-DNA	NA	ipTM_af_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipTM_d0chn_ipSAE_15_C_DNA	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-DNA	NA	ipTM_d0chn_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	pDockQ_ipSAE_15_C_DNA	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-DNA	NA	pDockQ_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	pDockQ2_ipSAE_15_C_DNA	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-DNA	NA	pDockQ2_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	LIS_ipSAE_15_C_DNA	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-DNA	NA	LIS_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipSAE_C_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-rep	NA	ipSAE	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipSAE_d0chn_C_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-rep	NA	ipSAE_d0chn	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipSAE_d0dom_C_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-rep	NA	ipSAE_d0dom	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipTM_af_ipSAE_15_C_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-rep	NA	ipTM_af_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipTM_d0chn_ipSAE_15_C_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	pDockQ_ipSAE_15_C_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-rep	NA	pDockQ_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	pDockQ2_ipSAE_15_C_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-rep	NA	pDockQ2_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	LIS_ipSAE_15_C_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	C-rep	NA	LIS_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipSAE_DNA_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	DNA-rep	NA	ipSAE	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipSAE_d0chn_DNA_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	DNA-rep	NA	ipSAE_d0chn	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipSAE_d0dom_DNA_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	DNA-rep	NA	ipSAE_d0dom	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipTM_af_ipSAE_15_DNA_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	DNA-rep	NA	ipTM_af_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	ipTM_d0chn_ipSAE_15_DNA_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	DNA-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	pDockQ_ipSAE_15_DNA_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	DNA-rep	NA	pDockQ_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	pDockQ2_ipSAE_15_DNA_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	DNA-rep	NA	pDockQ2_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_1	LIS_ipSAE_15_DNA_rep	NA	gpa_dsDNA_30nt	10	1	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m1	DNA-rep	NA	LIS_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pTM_A	0.86	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	NA	A	pTM	chain	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pTM_DNA	0.20500000000000002	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	NA	DNA	pTM	chain	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pTM_MG	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	NA	MG	pTM	chain	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pTM_C	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	NA	C	pTM	chain	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pTM_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	NA	rep	pTM	chain	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_A	0.7	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	NA	A	ipTM	chain	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_DNA	0.37	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	NA	DNA	ipTM	chain	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_MG	0.37	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	NA	MG	ipTM	chain	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_C	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	NA	C	ipTM	chain	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	NA	rep	ipTM	chain	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_A_DNA	0.63	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-DNA	NA	ipTM	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_A_MG	0.84	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-MG	NA	ipTM	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_DNA_MG	0.13	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	DNA-MG	NA	ipTM	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_A_C	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-C	NA	ipTM	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_C_MG	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-MG	NA	ipTM	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_A_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-rep	NA	ipTM	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_C_DNA	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-DNA	NA	ipTM	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_C_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-rep	NA	ipTM	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_DNA_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	DNA-rep	NA	ipTM	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_MG_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	MG-rep	NA	ipTM	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_A_DNA	0.477482	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-DNA	NA	ipSAE	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_d0chn_A_DNA	0.662817	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-DNA	NA	ipSAE_d0chn	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_d0dom_A_DNA	0.647321	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-DNA	NA	ipSAE_d0dom	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_af_ipSAE_15_A_DNA	0.84	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-DNA	NA	ipTM_af_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_d0chn_ipSAE_15_A_DNA	0.528063	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-DNA	NA	ipTM_d0chn_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pDockQ_ipSAE_15_A_DNA	0.2484	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-DNA	NA	pDockQ_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pDockQ2_ipSAE_15_A_DNA	0.1157	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-DNA	NA	pDockQ2_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	LIS_ipSAE_15_A_DNA	0.324	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-DNA	NA	LIS_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_A_C	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-C	NA	ipSAE	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_d0chn_A_C	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-C	NA	ipSAE_d0chn	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_d0dom_A_C	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-C	NA	ipSAE_d0dom	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_af_ipSAE_15_A_C	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-C	NA	ipTM_af_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_d0chn_ipSAE_15_A_C	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-C	NA	ipTM_d0chn_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pDockQ_ipSAE_15_A_C	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-C	NA	pDockQ_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pDockQ2_ipSAE_15_A_C	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-C	NA	pDockQ2_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	LIS_ipSAE_15_A_C	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-C	NA	LIS_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_A_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-rep	NA	ipSAE	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_d0chn_A_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-rep	NA	ipSAE_d0chn	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_d0dom_A_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-rep	NA	ipSAE_d0dom	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_af_ipSAE_15_A_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-rep	NA	ipTM_af_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_d0chn_ipSAE_15_A_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pDockQ_ipSAE_15_A_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-rep	NA	pDockQ_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pDockQ2_ipSAE_15_A_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-rep	NA	pDockQ2_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	LIS_ipSAE_15_A_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	A-rep	NA	LIS_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_C_DNA	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-DNA	NA	ipSAE	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_d0chn_C_DNA	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-DNA	NA	ipSAE_d0chn	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_d0dom_C_DNA	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-DNA	NA	ipSAE_d0dom	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_af_ipSAE_15_C_DNA	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-DNA	NA	ipTM_af_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_d0chn_ipSAE_15_C_DNA	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-DNA	NA	ipTM_d0chn_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pDockQ_ipSAE_15_C_DNA	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-DNA	NA	pDockQ_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pDockQ2_ipSAE_15_C_DNA	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-DNA	NA	pDockQ2_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	LIS_ipSAE_15_C_DNA	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-DNA	NA	LIS_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_C_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-rep	NA	ipSAE	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_d0chn_C_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-rep	NA	ipSAE_d0chn	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_d0dom_C_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-rep	NA	ipSAE_d0dom	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_af_ipSAE_15_C_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-rep	NA	ipTM_af_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_d0chn_ipSAE_15_C_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pDockQ_ipSAE_15_C_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-rep	NA	pDockQ_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pDockQ2_ipSAE_15_C_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-rep	NA	pDockQ2_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	LIS_ipSAE_15_C_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	C-rep	NA	LIS_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_DNA_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	DNA-rep	NA	ipSAE	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_d0chn_DNA_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	DNA-rep	NA	ipSAE_d0chn	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipSAE_d0dom_DNA_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	DNA-rep	NA	ipSAE_d0dom	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_af_ipSAE_15_DNA_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	DNA-rep	NA	ipTM_af_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	ipTM_d0chn_ipSAE_15_DNA_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	DNA-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-dsDNA
gpa_dsDNA_30nt_seed10_model_2	pDockQ_ipSAE_15_DNA_rep	NA	gpa_dsDNA_30nt	10	2	gpa	30nt	30	dsDNA	NA	DNA-only	A	A-dsDNA	A-dsDNA-s10-m2	DNA-rep	NA	pDockQ_ipSAE_15	pair	A-dsDNA
